"customer_id","customer_name","city","state","country","postal_code","segment","market","region"
"PF-9120","Peter Fuller","Zahedan","Sistan Va Baluchestan","Iran","NA","Consumer","EMEA","EMEA"
"KB-6315","Karl Braun","Makhachkala","Dagestan","Russia","NA","Consumer","EMEA","EMEA"
"AJ-960","Astrea Jones","Garoua","Nord","Cameroon","NA","Consumer","Africa","Africa"
"PH-8790","Patricia Hirasaki","Irkutsk","Irkutsk","Russia","NA","Home Office","EMEA","EMEA"
"NS-8505","Neola Schneider","Lome","Maritime","Togo","NA","Consumer","Africa","Africa"
"JL-5835","John Lee","Baku","Baki","Azerbaijan","NA","Consumer","EMEA","EMEA"
"SC-10845","Sung Chung","Nouakchott","Nouakchott","Mauritania","NA","Consumer","Africa","Africa"
"CS-2460","Chuck Sachs","Homs","Hims","Syria","NA","Consumer","EMEA","EMEA"
"JJ-5760","Joel Jenkins","Tabuk","Tabuk","Saudi Arabia","NA","Home Office","EMEA","EMEA"
"NP-8670","Nora Paige","Ad Diwaniyah","Al Qadisiyah","Iraq","NA","Consumer","EMEA","EMEA"
"BD-1725","Bruce Degenhardt","Mashhad","Razavi Khorasan","Iran","NA","Consumer","EMEA","EMEA"
"RP-9390","Resi Pölking","Riyadh","Ar Riyad","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"LW-7125","Liz Willingham","Poltava","Poltava","Ukraine","NA","Consumer","EMEA","EMEA"
"BS-1365","Bill Shonely","Ahvaz","Khuzestan","Iran","NA","Corporate","EMEA","EMEA"
"GT-4755","Guy Thornton","Pretoria","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"CD-2280","Christina DeMoss","Kermanshah","Kermanshah","Iran","NA","Consumer","EMEA","EMEA"
"PJ-9015","Pauline Johnson","Amasya","Amasya","Turkey","NA","Consumer","EMEA","EMEA"
"NF-8475","Neil Französisch","Port Elizabeth","Eastern Cape","South Africa","NA","Home Office","Africa","Africa"
"SG-10080","Sandra Glassco","Montréal","Quebec","Canada","NA","Consumer","Canada","Canada"
"MM-8280","Muhammed MacIntyre","Makhachkala","Dagestan","Russia","NA","Corporate","EMEA","EMEA"
"NG-8430","Nathan Gelder","Chelyabinsk","Chelyabinsk","Russia","NA","Consumer","EMEA","EMEA"
"DN-3690","Duane Noonan","Kafr ad Dawwar","Al Buhayrah","Egypt","NA","Consumer","Africa","Africa"
"RS-9420","Ricardo Sperren","Boksburg","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"LP-7080","Liz Pelletier","Foumban","Ouest","Cameroon","NA","Consumer","Africa","Africa"
"KH-6630","Ken Heidel","Jerusalem","Jerusalem","Israel","NA","Corporate","EMEA","EMEA"
"SC-10380","Shahid Collister","Qom","Qom","Iran","NA","Consumer","EMEA","EMEA"
"RH-9510","Rick Huthwaite","Gagnoa","Fromager","Cote d'Ivoire","NA","Home Office","Africa","Africa"
"RL-9615","Rob Lucas","Riyadh","Ar Riyad","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"DB-3555","Dorothy Badders","Bur Sudan","Red Sea","Sudan","NA","Corporate","Africa","Africa"
"DK-3375","Dennis Kane","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"TS-11505","Tony Sayre","Meknes","Meknès-Tafilalet","Morocco","NA","Consumer","Africa","Africa"
"PS-8760","Pamela Stobb","Kaliningrad","Kaliningrad","Russia","NA","Consumer","EMEA","EMEA"
"BV-1245","Benjamin Venier","Kahramanmaras","Kahramanmaras","Turkey","NA","Corporate","EMEA","EMEA"
"GD-4590","Giulietta Dortch","Medina","Al Madinah","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"AC-450","Amy Cox","Qostanay","Qostanay","Kazakhstan","NA","Consumer","EMEA","EMEA"
"SN-10560","Skye Norling","Kharkiv","Kharkiv","Ukraine","NA","Home Office","EMEA","EMEA"
"CB-2025","Cassandra Brandow","Donets'k","Donetsk","Ukraine","NA","Consumer","EMEA","EMEA"
"NP-8700","Nora Preis","Johannesburg","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"CA-2775","Cynthia Arntzen","Port Harcourt","Rivers","Nigeria","NA","Consumer","Africa","Africa"
"ZD-11925","Zuschuss Donatelli","Chisinau","Chisinau","Moldova","NA","Consumer","EMEA","EMEA"
"ED-3885","Emily Ducich","Montréal","Quebec","Canada","NA","Home Office","Canada","Canada"
"EG-3900","Emily Grady","Konya","Konya","Turkey","NA","Consumer","EMEA","EMEA"
"SC-10770","Stewart Carmichael","Montréal","Quebec","Canada","NA","Corporate","Canada","Canada"
"KB-6600","Ken Brennan","Enugu","Enugu","Nigeria","NA","Corporate","Africa","Africa"
"GP-4740","Guy Phonely","Windhoek","Khomas","Namibia","NA","Corporate","Africa","Africa"
"IM-5055","Ionia McGrath","Loubomo","Niari","Republic of the Congo","NA","Consumer","Africa","Africa"
"MC-7605","Matt Connell","Nairobi","Nairobi","Kenya","NA","Corporate","Africa","Africa"
"NP-8325","Naresj Patel","Laval","Quebec","Canada","NA","Consumer","Canada","Canada"
"SM-10950","Suzanne McNair","Amol","Mazandaran","Iran","NA","Corporate","EMEA","EMEA"
"CM-1815","Candace McMahon","Fes","Fès-Boulemane","Morocco","NA","Corporate","Africa","Africa"
"DO-3435","Denny Ordway","Pretoria","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"ND-8460","Neil Ducich","Bielsko-Biala","Silesia","Poland","NA","Corporate","EMEA","EMEA"
"LL-6840","Lauren Leatherbury","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"KD-6345","Katherine Ducich","Kashan","Esfahan","Iran","NA","Consumer","EMEA","EMEA"
"SA-10830","Sue Ann Reed","Brasov","Brasov","Romania","NA","Consumer","EMEA","EMEA"
"MZ-7335","Maria Zettner","Khouribga","Chaouia-Ouardigha","Morocco","NA","Home Office","Africa","Africa"
"DW-3480","Dianna Wilson","Babol","Mazandaran","Iran","NA","Home Office","EMEA","EMEA"
"JE-5745","Joel Eaton","Ashdod","Southern","Israel","NA","Consumer","EMEA","EMEA"
"AZ-750","Annie Zypern","Uskudar","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"LM-7065","Liz MacKendrick","Luanda","Luanda","Angola","NA","Consumer","Africa","Africa"
"CB-2415","Christy Brittain","Izmir","Izmir","Turkey","NA","Consumer","EMEA","EMEA"
"MO-7800","Meg O'Connel","Pretoria","Gauteng","South Africa","NA","Home Office","Africa","Africa"
"GK-4620","Grace Kelly","Rivne","Rivne","Ukraine","NA","Corporate","EMEA","EMEA"
"HM-4860","Harry Marie","Dakar","Dakar","Senegal","NA","Corporate","Africa","Africa"
"SB-10185","Sarah Brown","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"DC-3285","Debra Catini","Bursa","Bursa","Turkey","NA","Consumer","EMEA","EMEA"
"SC-10680","Steve Carroll","Niamey","Niamey","Niger","NA","Home Office","Africa","Africa"
"EM-3960","Eric Murdock","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"BD-1500","Bradley Drucker","Larache","Tanger-Tétouan","Morocco","NA","Consumer","Africa","Africa"
"MS-7710","Maurice Satty","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"CD-2790","Cynthia Delaney","Port Elizabeth","Eastern Cape","South Africa","NA","Home Office","Africa","Africa"
"CK-2205","Chloris Kastensmidt","Gaziantep","Gaziantep","Turkey","NA","Consumer","EMEA","EMEA"
"DP-3000","Darren Powers","Antalya","Antalya","Turkey","NA","Consumer","EMEA","EMEA"
"JM-5580","Jill Matthias","Ardabil","Ardabil","Iran","NA","Consumer","EMEA","EMEA"
"TS-11160","Theresa Swint","Warsaw","Masovia","Poland","NA","Corporate","EMEA","EMEA"
"MW-8235","Mitch Willingham","Kramators'k","Donetsk","Ukraine","NA","Corporate","EMEA","EMEA"
"RB-9360","Raymond Buch","Al Minya","Al Minya","Egypt","NA","Consumer","Africa","Africa"
"GM-4695","Greg Maxwell","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"AT-735","Annie Thurman","Budapest","Budapest","Hungary","NA","Consumer","EMEA","EMEA"
"JG-5310","Jason Gross","Ulan Bator","Ulaanbaatar","Mongolia","NA","Corporate","EMEA","EMEA"
"FH-4275","Frank Hawley","Taza","Taza-Al Hoceima-Taounate","Morocco","NA","Corporate","Africa","Africa"
"SC-10095","Sanjit Chand","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"KH-6330","Katharine Harms","Kharkiv","Kharkiv","Ukraine","NA","Corporate","EMEA","EMEA"
"SV-10815","Stuart Van","Mosul","Ninawa","Iraq","NA","Corporate","EMEA","EMEA"
"MG-7680","Maureen Gastineau","Agadir","Souss-Massa-Draâ","Morocco","NA","Home Office","Africa","Africa"
"AA-645","Anna Andreadi","Benghazi","Banghazi","Libya","NA","Consumer","Africa","Africa"
"MS-7530","MaryBeth Skach","Astana","Astana","Kazakhstan","NA","Consumer","EMEA","EMEA"
"LC-7050","Liz Carlisle","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"ST-10530","Shui Tom","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"SM-10005","Sally Matthias","Ljubljana","Ljubljana","Slovenia","NA","Consumer","EMEA","EMEA"
"SK-9990","Sally Knutson","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"PB-9210","Phillip Breyer","Dar es Salaam","Dar Es Salaam","Tanzania","NA","Corporate","Africa","Africa"
"JF-5190","Jamie Frazer","Warsaw","Masovia","Poland","NA","Consumer","EMEA","EMEA"
"KL-6555","Kelly Lampkin","Hurghada","Al Bahr Al Ahmar","Egypt","NA","Corporate","Africa","Africa"
"DB-3060","Dave Brooks","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"PB-9150","Philip Brown","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"TB-11280","Toby Braunhardt","Kumanovo","Kumanovo","Macedonia","NA","Consumer","EMEA","EMEA"
"MA-7995","Michelle Arnett","Mombasa","Coast","Kenya","NA","Home Office","Africa","Africa"
"DR-2940","Daniel Raglin","Huambo","Huambo","Angola","NA","Home Office","Africa","Africa"
"AJ-780","Anthony Jacobs","Lagos","Lagos","Nigeria","NA","Corporate","Africa","Africa"
"CM-2190","Charlotte Melton","Rabat","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Consumer","Africa","Africa"
"AB-105","Adrian Barton","Usti nad Labem","Usti nad Labem","Czech Republic","NA","Consumer","EMEA","EMEA"
"NC-8340","Nat Carroll","Baku","Baki","Azerbaijan","NA","Consumer","EMEA","EMEA"
"JK-6120","Julie Kriz","Warsaw","Masovia","Poland","NA","Home Office","EMEA","EMEA"
"MD-7350","Maribeth Dona","Calgary","Alberta","Canada","NA","Consumer","Canada","Canada"
"JF-5355","Jay Fein","Kayseri","Kayseri","Turkey","NA","Consumer","EMEA","EMEA"
"BP-1050","Barry Pond","Gliwice","Silesia","Poland","NA","Corporate","EMEA","EMEA"
"LH-6750","Larry Hughes","Ivanovo","Ivanovo","Russia","NA","Consumer","EMEA","EMEA"
"TC-11295","Toby Carlisle","Newcastle","Kwazulu-natal","South Africa","NA","Consumer","Africa","Africa"
"ML-7410","Maris LaWare","Eskisehir","Eskisehir","Turkey","NA","Consumer","EMEA","EMEA"
"AB-150","Aimee Bixby","Kharkiv","Kharkiv","Ukraine","NA","Consumer","EMEA","EMEA"
"SG-10605","Speros Goranitis","Jinja","Jinja","Uganda","NA","Consumer","Africa","Africa"
"AG-300","Aleksandra Gannaway","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"KL-6645","Ken Lonsdale","Mashhad","Razavi Khorasan","Iran","NA","Consumer","EMEA","EMEA"
"MK-7905","Michael Kennedy","Shagamu","Ogun","Nigeria","NA","Corporate","Africa","Africa"
"MH-7440","Mark Haberlin","Accra","Greater Accra","Ghana","NA","Corporate","Africa","Africa"
"AH-120","Adrian Hane","Cairo","Al Qahirah","Egypt","NA","Home Office","Africa","Africa"
"HH-5010","Hilary Holden","Donets'k","Donetsk","Ukraine","NA","Corporate","EMEA","EMEA"
"CA-2055","Cathy Armstrong","Mosul","Ninawa","Iraq","NA","Home Office","EMEA","EMEA"
"SL-10155","Sara Luxemburg","Oran","Oran","Algeria","NA","Home Office","Africa","Africa"
"KD-6270","Karen Daniels","Izmir","Izmir","Turkey","NA","Consumer","EMEA","EMEA"
"Dp-3240","Dean percer","Pretoria","Gauteng","South Africa","NA","Home Office","Africa","Africa"
"LS-6945","Linda Southworth","Hod HaSharon","Central","Israel","NA","Corporate","EMEA","EMEA"
"QJ-9255","Quincy Jones","Thies Nones","Thies","Senegal","NA","Corporate","Africa","Africa"
"DB-3120","David Bremer","Hamilton","Ontario","Canada","NA","Corporate","Canada","Canada"
"CC-2145","Charles Crestani","Adana","Adana","Turkey","NA","Consumer","EMEA","EMEA"
"EB-3840","Ellis Ballard","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"JF-5490","Jeremy Farry","Tbilisi","Tbilisi","Georgia","NA","Consumer","EMEA","EMEA"
"CS-2250","Chris Selesnick","Czestochowa","Silesia","Poland","NA","Corporate","EMEA","EMEA"
"TS-11430","Tom Stivers","Johannesburg","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"PC-8745","Pamela Coakley","Sofia","Sofiya-Grad","Bulgaria","NA","Corporate","EMEA","EMEA"
"CD-1980","Carol Darley","Khorramshahr","Khuzestan","Iran","NA","Consumer","EMEA","EMEA"
"RK-9300","Ralph Kennedy","Bamako","Bamako","Mali","NA","Consumer","Africa","Africa"
"CH-2070","Cathy Hwang","Lusaka","Lusaka","Zambia","NA","Home Office","Africa","Africa"
"KC-6540","Kelly Collister","Sivas","Sivas","Turkey","NA","Consumer","EMEA","EMEA"
"TC-11145","Theresa Coyne","Iskenderun","Hatay","Turkey","NA","Corporate","EMEA","EMEA"
"DJ-3420","Denny Joy","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"PW-9030","Pauline Webber","Turkmenabat","Lebap","Turkmenistan","NA","Corporate","EMEA","EMEA"
"HJ-4875","Heather Jas","Baghdad","Baghdad","Iraq","NA","Home Office","EMEA","EMEA"
"EB-3750","Edward Becker","Termez","Surxondaryo","Uzbekistan","NA","Corporate","EMEA","EMEA"
"LC-6870","Lena Cacioppo","Windhoek","Khomas","Namibia","NA","Consumer","Africa","Africa"
"JD-6015","Joy Daniels","Bagcilar","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"BT-1530","Bradley Talbott","Borazjan","Bushehr","Iran","NA","Home Office","EMEA","EMEA"
"AG-525","Andy Gerbode","Kano","Kano","Nigeria","NA","Corporate","Africa","Africa"
"HE-4800","Harold Engle","Qom","Qom","Iran","NA","Corporate","EMEA","EMEA"
"BD-1560","Brendan Dodson","Yaounde","Centre","Cameroon","NA","Home Office","Africa","Africa"
"VM-11685","Valerie Mitchum","Yaounde","Centre","Cameroon","NA","Home Office","Africa","Africa"
"NC-8415","Nathan Cano","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"AR-825","Anthony Rawles","Mashhad","Razavi Khorasan","Iran","NA","Corporate","EMEA","EMEA"
"PR-8880","Patrick Ryan","Pavlodar","Pavlodar","Kazakhstan","NA","Consumer","EMEA","EMEA"
"KM-6720","Kunst Miller","Afyon","Afyonkarahisar","Turkey","NA","Consumer","EMEA","EMEA"
"TH-11550","Tracy Hopkins","Zaporizhzhya","Zaporizhzhya","Ukraine","NA","Home Office","EMEA","EMEA"
"CJ-1875","Carl Jackson","Sofia","Sofiya-Grad","Bulgaria","NA","Corporate","EMEA","EMEA"
"RM-9750","Roland Murray","Temirtau","Qaraghandy","Kazakhstan","NA","Consumer","EMEA","EMEA"
"JE-5475","Jeremy Ellison","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"KA-6525","Kelly Andreada","Jos","Plateau","Nigeria","NA","Consumer","Africa","Africa"
"DK-3225","Dean Katz","Cape Town","Western Cape","South Africa","NA","Corporate","Africa","Africa"
"MH-7785","Maya Herman","Soweto","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"MS-7980","Michael Stewart","Enugu","Enugu","Nigeria","NA","Corporate","Africa","Africa"
"JM-5655","Jim Mitchum","Nzerekore","Nzérékoré","Guinea","NA","Corporate","Africa","Africa"
"AJ-795","Anthony Johnson","Mallawi","Al Minya","Egypt","NA","Corporate","Africa","Africa"
"CL-1890","Carl Ludwig","Limbe","Sud-Ouest","Cameroon","NA","Consumer","Africa","Africa"
"KH-6510","Keith Herrera","Kikwit","Bandundu","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"LB-6795","Laurel Beltran","Uskudar","Istanbul","Turkey","NA","Home Office","EMEA","EMEA"
"LC-6930","Linda Cazamias","Kabwe","Central","Zambia","NA","Corporate","Africa","Africa"
"ML-7395","Marina Lichtenstein","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"DL-2925","Daniel Lacy","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"SF-10200","Sarah Foster","Ndola","Copperbelt","Zambia","NA","Consumer","Africa","Africa"
"CM-2160","Charles McCrossin","Algiers","Alger","Algeria","NA","Consumer","Africa","Africa"
"OT-8730","Olvera Toch","Bandundu","Bandundu","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"RB-9645","Robert Barroso","Inegol","Bursa","Turkey","NA","Corporate","EMEA","EMEA"
"AA-315","Alex Avila","Bursa","Bursa","Turkey","NA","Consumer","EMEA","EMEA"
"JB-6045","Julia Barnett","Kharkiv","Kharkiv","Ukraine","NA","Home Office","EMEA","EMEA"
"MH-7455","Mark Hamilton","Al Fayyum","Al Fayyum","Egypt","NA","Consumer","Africa","Africa"
"CS-1860","Cari Schnelling","Mosul","Ninawa","Iraq","NA","Consumer","EMEA","EMEA"
"HG-5025","Hunter Glantz","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"TB-11355","Todd Boyes","Nysa","Opole","Poland","NA","Corporate","EMEA","EMEA"
"AC-615","Ann Chong","Craiova","Dolj","Romania","NA","Corporate","EMEA","EMEA"
"JR-5700","Jocasta Rupert","Baku","Baki","Azerbaijan","NA","Consumer","EMEA","EMEA"
"DM-2955","Dario Medina","Bukavu","South Kivu","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"SC-10725","Steven Cartwright","Dayr az Zawr","Dayr Az Zawr","Syria","NA","Consumer","EMEA","EMEA"
"DB-3615","Doug Bickford","Lusaka","Lusaka","Zambia","NA","Consumer","Africa","Africa"
"JM-5265","Janet Molinari","Vancouver","British Columbia","Canada","NA","Corporate","Canada","Canada"
"TS-11340","Toby Swindell","Sevastopol","Sevastopol'","Ukraine","NA","Consumer","EMEA","EMEA"
"TC-11475","Tony Chapman","Al Manaqil","Gezira","Sudan","NA","Home Office","Africa","Africa"
"DW-3585","Dorothy Wardle","Richmond","British Columbia","Canada","NA","Corporate","Canada","Canada"
"DK-3090","Dave Kipp","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"SP-10545","Sibella Parks","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"EM-3810","Eleni McCrary","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"BF-975","Barbara Fisher","Malatya","Malatya","Turkey","NA","Corporate","EMEA","EMEA"
"LH-7020","Lisa Hazard","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"BB-1545","Brenda Bowman","Mufulira","Copperbelt","Zambia","NA","Corporate","Africa","Africa"
"GT-4635","Grant Thornton","Monrovia","Montserrado","Liberia","NA","Corporate","Africa","Africa"
"CS-2505","Cindy Stewart","Hargeysa","Woqooyi Galbeed","Somalia","NA","Consumer","Africa","Africa"
"ML-8265","Muhammed Lee","Hrodna","Hrodna","Belarus","NA","Consumer","EMEA","EMEA"
"LT-6765","Larry Tron","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"LR-6915","Lena Radford","Turgutlu","Manisa","Turkey","NA","Consumer","EMEA","EMEA"
"MP-7965","Michael Paige","Marrakech","Marrakech-Tensift-El Haouz","Morocco","NA","Corporate","Africa","Africa"
"KW-6435","Katrina Willman","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"NF-8595","Nicole Fjeld","Chisinau","Chisinau","Moldova","NA","Home Office","EMEA","EMEA"
"JM-6195","Justin MacKendrick","Rustenburg","North-West","South Africa","NA","Consumer","Africa","Africa"
"PW-9240","Pierre Wener","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"JS-5880","John Stevenson","Jos","Plateau","Nigeria","NA","Consumer","Africa","Africa"
"MV-8190","Mike Vittorini","Drobeta-Turnu Severin","Mehedinti","Romania","NA","Consumer","EMEA","EMEA"
"DM-3015","Darrin Martin","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"AB-600","Ann Blume","Sale","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Corporate","Africa","Africa"
"EM-4140","Eugene Moren","Masjed Soleyman","Khuzestan","Iran","NA","Home Office","EMEA","EMEA"
"TB-11250","Tim Brockman","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"NC-8535","Nick Crebassa","Kampala","Kampala","Uganda","NA","Corporate","Africa","Africa"
"AG-270","Alejandro Grove","Prague","Prague","Czech Republic","NA","Consumer","EMEA","EMEA"
"BD-1770","Bryan Davis","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"CM-2655","Corinna Mitchell","Sari","Mazandaran","Iran","NA","Home Office","EMEA","EMEA"
"FC-4335","Fred Chung","Baghdad","Baghdad","Iraq","NA","Corporate","EMEA","EMEA"
"JH-6180","Justin Hirsh","Potchefstroom","North-West","South Africa","NA","Consumer","Africa","Africa"
"EH-3990","Erica Hackney","Lusaka","Lusaka","Zambia","NA","Consumer","Africa","Africa"
"MF-8250","Monica Federle","Dnipropetrovs'k","Dnipropetrovs'k","Ukraine","NA","Corporate","EMEA","EMEA"
"PC-9000","Pauline Chand","Cairo","Al Qahirah","Egypt","NA","Home Office","Africa","Africa"
"EH-3765","Edward Hooks","Warri","Delta","Nigeria","NA","Corporate","Africa","Africa"
"MV-7485","Mark Van Huff","Bujumbura","Bujumbura-Mairie","Burundi","NA","Consumer","Africa","Africa"
"PP-8955","Paul Prost","Alexandria","Al Iskandariyah","Egypt","NA","Home Office","Africa","Africa"
"ME-7320","Maria Etezadi","Hradec Kralove","Hradec Kralove","Czech Republic","NA","Home Office","EMEA","EMEA"
"CS-1950","Carlos Soltero","Chimoio","Manica","Mozambique","NA","Consumer","Africa","Africa"
"SJ-10500","Shirley Jackson","Ankara","Ankara","Turkey","NA","Consumer","EMEA","EMEA"
"SS-10410","Shahid Shariari","Soweto","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"CY-2745","Craig Yedwab","Ibadan","Oyo","Nigeria","NA","Corporate","Africa","Africa"
"DM-3345","Denise Monton","Lome","Maritime","Togo","NA","Corporate","Africa","Africa"
"SC-10050","Sample Company A","Maputo","Cidade De Maputo","Mozambique","NA","Home Office","Africa","Africa"
"DB-2970","Darren Budd","Sanandaj","Kordestan","Iran","NA","Corporate","EMEA","EMEA"
"GW-4605","Giulietta Weimer","Bamako","Bamako","Mali","NA","Consumer","Africa","Africa"
"DB-3405","Denny Blanton","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"PK-8910","Paul Knutson","Fasa","Fars","Iran","NA","Home Office","EMEA","EMEA"
"TW-11025","Tamara Willingham","Lagos","Lagos","Nigeria","NA","Home Office","Africa","Africa"
"TM-11490","Tony Molinari","Gaziantep","Gaziantep","Turkey","NA","Consumer","EMEA","EMEA"
"DK-2835","Damala Kotsonis","Diyarbakir","Diyarbakir","Turkey","NA","Corporate","EMEA","EMEA"
"BP-1095","Bart Pistole","Kara","Kara","Togo","NA","Corporate","Africa","Africa"
"NB-8580","Nicole Brennan","Donets'k","Donetsk","Ukraine","NA","Corporate","EMEA","EMEA"
"TT-11460","Tonja Turnell","Izmir","Izmir","Turkey","NA","Home Office","EMEA","EMEA"
"JH-5985","Joseph Holt","Pretoria","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"HK-4890","Heather Kirkland","Canakkale","Canakkale","Turkey","NA","Corporate","EMEA","EMEA"
"RD-9930","Russell D'Ascenzo","Gebze","Kocaeli","Turkey","NA","Consumer","EMEA","EMEA"
"AB-60","Adam Bellavance","Harare","Harare","Zimbabwe","NA","Home Office","Africa","Africa"
"CG-2520","Claire Gute","Sohag","Suhaj","Egypt","NA","Consumer","Africa","Africa"
"RE-9405","Ricardo Emerson","Fort Portal","Kabarole","Uganda","NA","Consumer","Africa","Africa"
"GR-4560","Georgia Rosenberg","Harare","Harare","Zimbabwe","NA","Corporate","Africa","Africa"
"AH-30","Aaron Hawkins","Pazardzhik","Pazardzhik","Bulgaria","NA","Corporate","EMEA","EMEA"
"GA-4725","Guy Armstrong","Wadi as Sir","'Amman","Jordan","NA","Consumer","EMEA","EMEA"
"BN-1470","Brad Norvell","Katowice","Silesia","Poland","NA","Corporate","EMEA","EMEA"
"KB-6240","Karen Bern","Mazyr","Homyel'","Belarus","NA","Corporate","EMEA","EMEA"
"KT-6480","Kean Thornton","Ashgabat","Ashgabat","Turkmenistan","NA","Consumer","EMEA","EMEA"
"RW-9630","Rob Williams","Hamilton","Ontario","Canada","NA","Corporate","Canada","Canada"
"AJ-945","Ashley Jarboe","Sumy","Sumy","Ukraine","NA","Consumer","EMEA","EMEA"
"JD-6060","Julia Dunbar","Kumasi","Ashanti","Ghana","NA","Consumer","Africa","Africa"
"DV-3465","Dianna Vittorini","Namibe","Namibe","Angola","NA","Consumer","Africa","Africa"
"CR-2730","Craig Reiter","Kulob","Khatlon","Tajikistan","NA","Consumer","EMEA","EMEA"
"SC-10020","Sam Craven","Mersin","Mersin","Turkey","NA","Consumer","EMEA","EMEA"
"LS-7200","Luke Schmidt","Chelyabinsk","Chelyabinsk","Russia","NA","Corporate","EMEA","EMEA"
"LS-6975","Lindsay Shagiari","Ugep","Cross River","Nigeria","NA","Home Office","Africa","Africa"
"GB-4530","George Bell","Bornova","Izmir","Turkey","NA","Corporate","EMEA","EMEA"
"SG-10890","Susan Gilcrest","Baku","Baki","Azerbaijan","NA","Corporate","EMEA","EMEA"
"LC-7140","Logan Currie","Basra","Al Basrah","Iraq","NA","Consumer","EMEA","EMEA"
"AC-660","Anna Chung","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"CM-1830","Cari MacIntyre","Kaduna","Kaduna","Nigeria","NA","Corporate","Africa","Africa"
"RA-9285","Ralph Arnett","Neyshabur","Razavi Khorasan","Iran","NA","Consumer","EMEA","EMEA"
"CP-2340","Christine Phan","Baghdad","Baghdad","Iraq","NA","Corporate","EMEA","EMEA"
"AG-675","Anna Gayman","Vienna","Vienna","Austria","NA","Consumer","EMEA","EMEA"
"DS-3030","Darrin Sayre","Maputo","Cidade De Maputo","Mozambique","NA","Home Office","Africa","Africa"
"SP-10620","Stefania Perrino","Lagos","Lagos","Nigeria","NA","Corporate","Africa","Africa"
"AW-840","Anthony Witt","Eskisehir","Eskisehir","Turkey","NA","Consumer","EMEA","EMEA"
"JC-5385","Jenna Caffey","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"MB-8085","Mick Brown","Drogobych","L'viv","Ukraine","NA","Consumer","EMEA","EMEA"
"JS-5685","Jim Sink","Sanandaj","Kordestan","Iran","NA","Corporate","EMEA","EMEA"
